,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
8725,پسر خود ابی است ، ابی با این زن شوهر دار رابطه بر قرار کرد بعد زن و سه دختر کوچک خود را رها کرد و رفت با این زنیکه هرزه ازدواج کرد شوهر این زن مدتها فکر میکرد این بچه خودشه ، زن اول ابی زن سالمی است و   دخترش را به تنهایی در امریکا بزرگ کرد و در این کثافتکاری هیچ نقشی نداشت,-1,1,1,0,3,1
12006,دلم شوهر پولدار میخواد. یه شوهر خیلی پولدار با ننه بابای خیلی پولدار. تخمم هم نیست پولشو چجور به دست اورده، فقط اونقدری زیاد باشه که من نرم سرکار دیگه. همش هی پول بده به من. یه عالمه پول. من برای سرگرمی هفته ای یه شیفت برم دوتا ترمیم کنم برگردم.,0,0,3,0,3,0
8549,که دارم ازش حرف می زنم؛ قبل از پیش دبستانی کلاً مهاجرت کردند و ما بعد از اون، دیگه همدیگه رو ندیدیم. اما من و مامانش باهم تو اینستا در ارتباطیم.) هر بار هم، پسرم می گفت؛« نه. *** رو یادم نمیاد.» حتی تو عکسِ قاب شده ای که از جشنِ مهدکودک، هنوزم رو دیوار اتاقش داره؛ دختره رو/ ,-1,0,3,0,3,0
10721,خرده جنایتهای زن و شوهری… [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][PINCHED_][PINCHED_],1,1,0,1,0,1
10086, . کرده و به شما به عنوان همسر گرامی رسیده، حتا اگه هیچ کاری نکرده باشه و زندگی به کام تون تلخ بوده باشه هم می تونن اون رو از شما بگیرن. در مورد اسباب و اثاث خونه و چیزایی که خریده میشه هم اگر خودتون خریدین حتمن رسیدها رو نگه دارین چون خیلی راحت خانوم ها می تونن تامین خواسته بدن,-1,1,1,0,3,1
7300,بری خونه شوهر درست میشی اینقدر بخوری که نگو,-1,1,2,0,3,0
1561,میگن برای داشتن همسر خوب از امام رضا بخواید,-1,1,0,0,3,0
11970,عکس هفته عباس دریس و فرزندانش، محمد و علی و مهدی! عباس دریس، پنجاه ساله، کارگر ابادانی، از شاهدان کشتار نیزار ماهشهر در اعتراضات ابان   دستگیر شد. وی چندی پیش به اتهام واهی «محاربه» به اعدام محکوم شد. پیشتر، همسر و مادر فرزندانش، کفایه حزباوی، با شنیدن خبر احتمال صدور حکم…,-1,0,3,0,3,0
4289,خوشگلی ملاک نیست، دلنشین بودن مهمه البته من همیشه دوست داشتم شوهرم کچل نباشه، که خداروشکر نیست [FACE_WITH_TEARS_OF_] ,1,1,0,1,0,1
955,حرفایی که به بقیه می زنم و به خودم می زدم و اجرا می کردم خدا شاهده خیلی جلو بودم خیلی مثلا اینترن بودم,-1,0,3,0,3,0
494,شایدم قراره من از شوهر اولم جدا شم با تو عروسی کنم [FACE_WITH_TEARS_OF_],1,1,1,1,1,1
12323,اگه در اینده بچه داز شدیم و همسر موافق نباشه اسم بچه هامون اناکین و لیا و لوک باشن چی؟,0,0,3,0,3,0
9728,میشه از منشن ها شوهر پیدا کرد…,-1,1,2,0,3,0
12397,شوهروں کی باری میں کیا خیال هی؟ سنا هی اپ کی شوهر کو احسن اقبال نی پلاننک کمیشن میں ملازم رکها هی؟,-1,0,3,0,3,0
1030,همین ک شوهر داره یعنی افتخار میکنه ک شوهر داره و فکر میکنه بقیه حسودی میکنن مگ حسودی داره اخه؟ [NEUTRAL_],-1,1,1,0,3,1
9546,خداروشکر همسر ندارم فک کن دستتون تو خشتک همه یهو جاریت و مادر شوهرت میان عید دیدنی.,-1,1,1,0,3,0
3091,نه اقا اینهمه غر میزنم از گرما. هیچ نمیخونی. نچ نچ نچ,-1,0,3,0,3,0
885,چطوری هم متاهلند هم دوست پسر دارن هم باهاش میرن بیرون… من یه روز جواب دایرکت یه نفر و توی اینستا گرام دادم تا چند هفته فکر میکردم به همسرم خیانت کردم///:تا این حد متعهدم بهش [PENSIVE_] میدونم خیلی سخت گرفتم ولی راضیم از خودم,1,1,0,1,0,1
26,من میگم زنت / شوهرت چن وقت پیش زار میزد که فلانی اشتباهی که من کردمو تو نکن :)))),0,1,1,0,3,1
6895,داره میگه شوهر کن,-1,1,2,0,3,0
4680,رفیقی که پارتنر داشته باشه بذارتت کنار از اولم رفیقت نبوده پس بیخیال.,-1,1,1,0,3,1
4513,من بچه بودم یه بار زنگ زدم خونه ی گوگوش [SMILING_FACE_WITH_]  یه خانمی گوشی رو برداشت، گفتم می خوام با گوگوش حرف بزنم. گفت نیست و گمونم دروغ می گفت، چون چندبار دیگه هم تکرار شد:)) اخه چقدر مگه ادم شیفته  و کسخل یکی می شه تو بچگی؟!,-1,0,3,0,3,0
8177,"عاشقانه شهدایی همسر شهید: ""توی وصیت نامه اش برایم نوشته بود: اگر بهشت نصیبم شد ؛ منتظرت میمانم باهم برویم… [UPSIDE_DOWN_] "" شهید اسماعیل دقایقی []  +خیلی قشنگ بود.",-1,0,3,0,3,0
975,اگه عمه و شوهر همه باشن که راحته  [FACE_WITH_TEARS_OF_]  در زدنم نمی خواد,1,0,3,0,3,0
11743,اینو یادت باشه من یه زنم. تا ابدم وایمیستم پارمیدا شهبازی,-1,0,3,0,3,0
11616,گا تم گهر کا ماحول بدل دو. پیار و محبت سی رهو گهر میں امن و شانتی بناو. بچارا کچه عرصی کا مهمان هی اس پر شک نه کرو بی جا فرمایشیں نه کرو خود کو بنا سنوار کر رکهو. میٹهی زبان استعمال کرو. تاکه نه شوهر کو نه اس کی خاندان کو بعد میں شک هو که اس کی موت کی ذمه دار تم هو   [BACKHAND_INDEX_POINTING_],-1,0,3,0,3,0
9374,مگه اون شوهر نبود که کم بود این چرا داره واسه رل دون میریزه  [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],-1,1,2,0,3,0
12622, )وقتی نهادهای امنیتی برای گرفتن اشکان مروتی فرار کرده به خارج مادرشو گروگان میگیرن، از خودتون بپرسین برای وادار کردن زندانیهای سیاسی سابق چه کارها که نمیکنن چه تهدیداتی متوجه همسر فرزند و مادرشان که نیست,-1,0,3,0,3,0
10791,به این پیرزن چادریه گفتم قرص خواب اوردم با خودم که تو قطار فقط بخوابم اذیت نشم، گفت نه عزیزم اینجوری ضرر داره، بهترین قرص خواب همسر خوبه وی در ادامه افزود، تو که کرمونی هستی گرمی زیاد میخوری چرا مجردی؟ ولم کن زن,0,0,3,0,3,0
1336,ترش نکنی دوتا شوهر داری البته که جو نگین دوست پسرمه,1,1,2,1,2,1
5851,از لحاظ روحی نیاز دارم فلیکس دوست پسرم باشه.,0,1,0,0,3,0
6659,از شوهر یه انگل بهایی چه انتظاری داری ؟,-1,1,1,0,3,0
10340,اوضاع زندگی و رابطه ام با همسرم خوب نیست. فضای مشترک نداریم. انگار اصلا من رو نمیشنوه. از حرف هایی که قبلا بهش گفتم، علیه خودم استفاده می کنه و این کارش قلبم رو به درد میاره. مامانم هم این کار می کرد، که از حرف خودت، علیه خودت استفاده کنه.,1,1,1,1,1,1
10382,"توجه میکنید دوستان؟ ""زن ها"" نه ""افراد دارای واژن"" چرا؟ چون مثلا بابابزرگش با یه من خایه اگه بگه من زنم، ایشون مجبوره از فردا مامان بزرگ صداش می کنه واسه همین نمیتونه فرض کنه زنها دارای واژنن. ای وقتی این فمینیستای دگوری میان کصشرای ووک های غربی رو کپی میکنن خنده دار میشن! :))))",-1,0,3,0,3,0
1240,ولی اگه دوست دخترم بدون اینکه به من بگه قزصشو قطع کنه همونو سینگل میشه!,1,1,2,1,2,1
5355,از دوست پسرم به خاطر تحمل سگی مثل من نهایت قدردانی رو میکنم,1,1,0,1,0,1
9219,باید به همسر بگم نشونم بده.,1,1,2,1,2,1
5548,بعد مونایی پیش زن و شوهرشون هستن چطور رفتار میکنن باهاشون?,-1,1,2,0,3,1
1410,واقعا وقتی تن خودتون، شوهرتون و بچه تون سر تا پا کرم قهوه ای میکنید خیلی خوش تیپ میشید,-1,1,0,0,3,1
7483,تو خودت همسر منی,1,1,2,1,2,1
9588,: از لحاظ روحی به یه پارتنر فایتر نیازمندم.,0,1,0,0,3,0
4439,توخاتواده نا   به بالاست [WOMAN_SHRUGGING_LIGHT_SKIN_]  بعدشم دیگه میگن رو مای خودشون وایستادن شوهر نمیکنن زنم نمیگرن ولی به نطرم   به بالا دیگه بهترین وقته هم جوننی هم تا حدودی ثبات پیدا کردی تو زندگی هم دیگا احساسی نیستی,-1,0,3,0,3,0
3922,: پس حالا که این طور شد یه نفر شوهر اهو خانم رو برام بخره بهم هدیه بده  [RELIEVED_],-1,0,3,0,3,0
4705,هنوزم نگرانم که پارتنرم تامینو گوش نده,1,1,1,1,1,1
8512,میدونی… من درباره ی تو با کسی حرف نمی زنم اما تو از چشم های من سر ریز می شوی :) [PURPLE_][SMILING_FACE_WITH_],-1,0,3,0,3,0
1810,شوهر کن مجانی این کارارو انجام میده تازه پولم بهت میده  [FACE_WITH_TEARS_OF_],-1,1,0,0,3,0
402,یادمه قدیما که با دوست دخترم زندکی میکردم یک روز بعد کار با دوستانم رفتیم بار و کمی مشروب خوردیم خونه رسیدم ابتدا با بی محلی سخت روبرو شدم بعد هم اینکه بوی الکل میدی شب منو تو اشپزخونه خواباند خلاصه به گوه خوردن افتادم بدون اجازه ایشون اب هم نمیخوردم البته خانم محترم ایرانی نبود,1,1,1,1,1,1
12663,پاکستان تحریک انصاف کی سینییر رهنما میڈم فاطمه نازش کی شیهد میر مرتضیٰ بهٹو کی بهادر بیٹی فاطمه بهٹو کو شادی کی مبارک باد اس موقع پر ذولفقار بهٹو جونییر اور ان کی شوهر جبران بهی موموجود تهی۔,-1,0,3,0,3,0
6641,بنظرم باید ی تجدید نظری در وضعیت خدمت سربازی بشود تا بیشتر از این پدر و مادر و همسر و فرزندی داغدار نشوند. معافیت خدمت سربازی متاهلین بالای سی سال دارای دوفرزند,-1,1,1,0,3,1
10118,: از شوهر دادن خاک رسیدیم به بازداشت معاون سفیر ملکه بابت فقط یک مشت خاک!,-1,0,3,0,3,0
1783,به نظرم دوس پسر یا شوهر ایندش میتونه ادعای خدایی بکنه,-1,1,0,0,3,1
12579, - خوبی داشت و حسابی تحقیق کردم که فهمیدم شوهر اولش دست بزن داشته، تو خونه زندونیش کرده، اعتیاد و مستی داشته و کلی مشکلات دیگه که مدارک شکایت و دادگاه و زندان رفتنش هم بود و با یه بدبختی و مصیبت ازش طلاق گرفته بود؛ خلاصه ما ازدواج کردیم و یه دو سال زندگی خوبی داشتیم و حتی,-1,1,1,0,3,1
6268,سماور رو شوهر از تو کوچه زغالیها خرید   تومن، بعد معلوم شد عالی نسبه و کلی قیمتشه [FACE_WITH_TEARS_OF_][BEAMING_FACE_WITH_SMILING_] ,1,1,0,1,0,1
5658,واسا نگات کنم  نه شما پولداری مچ پاتم لاغره میتونی بری فقط لطف کنین به شوهرتون بگین شلوارک نپوشه پیژاما خوبه پیژاما پسرتم اونجا هنرنمایی با بادکنک  رو غلاف کنه [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],-1,1,2,0,3,0
6436,اره بابا بی عرضه تر از اینجام بخام مخ بزنم و مرد تر ازونی که بخام نگاه منحرفی بندازم,0,1,1,0,3,0
10678,من و همسرم یک و نیم ماهه بصورت غیرقانونی به دانشکده و خوابگاه ممنوع الورودیم و حتی از دادن ازمون هم محروم شدیم. درحالیکه نه حکمی نهایی به ما ابلاغ شده و نه بصورت مکتوب تاریخ اغاز و پایان محدودیت و ممنوعیت ها اعلام شده.,1,1,1,1,1,1
9085,فعلا با هم تو تعطیلات نوروزی هستیم [SMIRKING_] وقت پست گذاشتن نداره شوهر جان [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
4934,فکر کنم تو کل ایران من و رضوان و دو نفر دیگه ایم که پارتنر نداریم.,0,1,1,0,3,0
10060,منم به کارت بانکی همسر پولدارم,1,1,0,1,0,1
3819,با این اکانت یک ساله که دارم هرروز براتون غر می زنم.,-1,0,3,0,3,0
2026,جدیدن ادما به یه نتیجه ی خیلی مضخرفی رسیدن، توجیهِ بی توجهی و نبودناشونم اینه، مگه دوس دخترمی؟ مگه دوس پسرمی؟ فرقیم نداره طرف مقابلت دختر باشه یا پسر یا هم جنست شما مسیول تک تک ارتباطاتتون با ادما هستین و ارتباطاتِ ادما فقط شامل پارتنر بودن نیس [ انقدر محدود بین نباشین ],0,1,1,0,3,0
3399,: اره بابا مثل زن حججی که خون شوهرش خشک نشده بود رفت صیغه شد.,-1,1,1,0,3,1
8215,شوهر منم یه خبر از سلامتیش بده خیلی خوب میشه,1,1,0,1,0,1
2231,یعنی ادمای خوب شانس نیاوردن از پارتنر ؟,-1,1,1,0,3,0
8180,من مطمینم از خودش نقل شده بود که همسرش در یازده سالگی به عقد دراومده بوده، اما قانونا نمی توانسته عقدنامه رسمی بنویسه و زنش را ببره خونه خودش. سال بعدش می ره پیش مشکینی و میگه شرعا زن حساب میشه یا نه؟ مشکینی هم می گه بله.,-1,1,2,0,3,1
1198,وسط  مهمونی اینا یادم افتاده که بهم گفته عزیزم من این توییت فوتبالیارو می زنم تو شی، بعد دقیقا همون توییتا رو اسکیپ می کنی؟ =))))))))),1,1,1,1,1,1
2984,البته این مشکلات خانم کتایون ریاحی به دلیل ترشیدگی و بی شوهری دراز مدت و مفرط بوجود امده، ظاهرا دیگه فشار بی شوهری به سلول های مغزی ایشون اسیب شدید رسونده، یه جوانمرد دست به خیری پیدا بشه ایشون رو شفا بده [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] ,-1,1,1,0,3,0
9929,کیس دسته اول ایشان تازه از همسر خویش جدا شده اند. برای کارت بهداشت ثبت نام کرده اند، انشاالله به زودی صادر خواهد شد. هزینه صیغه ساعتی   هزارتومان هزینه صیغه ماهانه   هزارتومان دایرکت ایشان جهت هماهنگی امور متعه,-1,1,2,0,3,1
7600,از اونجایی که رشتی هستی فکر کنم زود شوهر کردی,-1,1,2,0,3,1
8568,برنامم مشخص شد، تو این تاریخ شوهر میکنم. [RELIEVED_][PERSON_WITH_] ,0,1,2,0,3,0
1581,دیگه صدای بچه بشنوم نعره می زنم,-1,0,3,0,3,0
5036,شبِ عیدی زدم رو پای بابام گفتم ممد؛ تو این قرن دیگه حتماً شوهر می کنم.,0,1,0,0,3,0
9465,میگه هخیلی خوبه رفیق و همسر ادم ی نفر باشه [WINKING_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],-1,1,0,0,3,1
2622,اینم اشعار مولانا با نام کتاب و شماره گزاشتم بری بخونی نگی دروغه باز بخای از این اشعارش میزارم ولی گفتم دیگه تو مثل یک ربات شدی اسمیله شدی تا به فارس خدمت کنی و نوکری فارس را کنی فارس فردا بگه زنت را بیار تو میبری میدی تا اربابت از تو رازی باشه این واقعیت هست,-1,0,3,0,3,0
7304,خیلی خیلی همسر من میگه الان استراحت کن بعدا بشور خو مرد واسه ی بارم شده بگو من می شورم تو برو با ارامش استراحت کن,1,1,1,1,1,1
2169,درباره سوالت بگم که هرکسی از ظن خود شد یار من از درون من نجست اسرار من یک چند به تقلید گزیدم خود را نادیده همی نام شنیدم خود را در خود بودم زان نسزیدم خود را از خود چو برون شدم بدیدم خود را,-1,0,3,0,3,0
7476,اگه دوستان پارم نکنند بگم من دوست ندارم همسر ایندم باکسی بوده باشه چون اولین ها همیشه به یاد می مونند بحث مذهبی هم نیست بنظر من کسی که نتونه خودشو نگهداره نمی شه بهش اعتماد کرد چه مرد چه زن.شاید یه اتفاقی افتاد یک ماه یاحتی بیشتر ندیدمش خب بره با بقیه چون نیاز داره؟,0,1,1,0,3,0
9297,به بههه همسر اینده چشم رنگی خودممم خب جواب یکی از سوالای فامیلم پیدا شد بیبی کی میگیریم ؟!,1,1,0,1,0,1
3971,مگه زن تو کشتیه که صیغه بخونه؟,-1,1,2,0,3,1
8617,خیلی هم دلتون بخواد ما انسان هایی فهمیده و باکمالات و منطقی و موجه هستیم  [BEAMING_FACE_WITH_SMILING_] اگر با خانمتون یا همان منزل اشنا بشم اولین کاری که میکنم غذا درست کردن را زوج و فرد کند یه روز شما اشپزی کنید یه روز منزل[BEAMING_FACE_WITH_SMILING_],-1,1,2,0,3,1
8629,تراپیستم پرسید به کسی تو زندگیت ابراز علاقه میکنی؟ گفتم اره پارتنرم گفت دوستات چی؟ گفتم نمیدونم فکر نکنم پرسید چرا؟ گفتم نمیدونم به نظرم حرکت گییه انقدر خندید که مرامی نیم ساعت بیشتر با هم حرف زدیم.,1,1,0,1,0,1
12285,از همین تریبون اعلام میکنم که کراش بازی و توییت درباره خواننده و بازیگر بسه اهنگ هم نمیذارم براتون سریال هم میزنم اما نه به اندازه قبل تا اربعین فقط توییت فاخر میزنم یا توییت علمی باشد تا رستگار شویم :)) محرم  ,0,0,3,0,3,0
7013,دلم به حال دختران دختران ده شصتی و هفتادی می سوزه که از داشتن همسر و فرزند دارن محروم می شن موانع ازدواج از سربازی بگو سربازی اجباری,-1,1,1,0,3,1
11445,زن و شوهر داشتن تو حیاط دعوا میکردن ٫ زن لباسای مرده رو داد دستش از خونه انداختش بیرون. کارگر ساختمون بغلی که به حیاط اینا دید داشت داد زد بیا اینور عرق بخوریم محمود.,-1,1,1,0,3,1
7399,شوهر نمیکنن وگرنه برات پیدا میکنم [FACE_WITH_TEARS_OF_],-1,1,1,0,3,0
9474,مامانبزرگ پدریم بهم گفت اینهمه زبون داری جواب میدی اینجا بابات باهات مهربونه هیچی نمیگه ولی بری خونه شوهر شوهره بیرونت میکنه با این زبونت. منم گفت اولا که غلط کرده بعدشم اگه شوهر کنم نمیرم زن یه ادمی مثل پسرای دودول طلای تو بشم که. اخرشم گفتم تازه من شوهر نمیکنم؛ قراره زن بگیرم.,0,1,1,0,3,0
11732,یه دوست پسرم ندارم براش از اینا بخرم :(,0,0,3,0,3,0
7956,شوهری که تو راه پیدا کنی تو راه هم ولت میکنه هااا,-1,1,1,0,3,1
4476,باز خداروشکر نگفت اقا چیه من خانمم,-1,0,3,0,3,0
12841,یک ایه عجیب در سوره زخرف وجود دارد که الله گفته،ایه  :شما با همسرانتان ،مسرور و شادمان ،وارد بهشت میشوید !! من اصلا نفهمیدم که الله از گفتن این کلام بی ربط در کتابش چه منظوری داره؟ اگر قرار است با همسر وارد بهشت شویم،پس ان همه حوری که برای مردان کنار گذاشته شده اند [DOWN_][DOWN_],-1,0,3,0,3,0
8491,چار روز از عید گذشته من هنوز شوهر نکردم [PENSIVE_],0,1,1,0,3,0
11243,خانم   ساله داشت با مادر همسرم احوال پرسی می کرد؛ گفت: گل پسراتون خوبن؟ گل پسرا کوچک ترینشون   سالشه.,1,1,2,1,2,1
8798,: نمی دونم چرا وقتی به یکی زنگ می زنم و جواب می ده انقدر ناراحت می شم,-1,0,3,0,3,0
2955,خوبی عید امسال اینه دیگه ازم نمیپرسن کی شوهر میکنی میپرسن کی مطب میزنی دندونامون رو درست کنی؟ منم میگم گیر کردم تو پایان نامه  [GRIMACING_],0,1,1,0,3,0
583,اینقد گفتن میله ساییدن بخدا اقا من نمیزنم بارفیکس قدم  کافیه [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][BROKEN_],-1,0,3,0,3,0
5131,بچه ها مراقب جن های زیر تخت اتاقتون باشین لطفا قبلا یه دونه منطقی بود الان از زیر تخت زیدم صدای سه تا جن می شنوم تازه از تو کمد هم صدا میاد.,1,1,2,1,2,1
9966,چند ویژگی بارز امام باقر علیه السلام که الگو بگیریم;   همسرداری عالی ایشان   اگه پول داری مهریه همسرت رو بده   مردی خوبه که به میل همسرش غذا بخوره   خواسته حلال همسر رو انجام دادن   زن هم اختیار داره شما هم اینا رو انجام میدید؟ باقرالعلوم,-1,1,0,0,3,1
4028,نصب این تابلو بالای تخت خواب دو نفره زن و شوهر خیلی معنا و مفهوم داره :) ولی خب درکش یکم مشکله :),-1,1,2,0,2,1
12875,یاسمنگولا در حال حل مشکل اب ایران [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] اینا مگه عزادار مردم ایران نبودن؟ چقدر احمقن اونایی که فکر میکنن خانواده کثیف و دزد پالانی که همیشه سگ اجنبی بودن به فکر مردمن! پالانی یاسمنگولا,-1,0,3,0,3,0
11107,من از همه کسانی که توسط شاهزاده رضا پهلوی فالو میشوند و همزمان من را فالو میکنند خواهش میکنم، تا این توییت را حداقل لایک کنند تا برود به تایملاین شاهزاده و ببیند که کامبیز فروهر شوهر مسیح علینژاد، توییت توهین به شاهزاده را لایک کرده. صدای من به تنهایی به جایی نمیرسد.,-1,0,3,0,3,0
467,چه می خواد کارفرما باشه چه انتخاب پارتنر باشه به نظر من سنجش اعتماد با توجه به رفتار فرد انقدر پرهزینه نیست. موضوع سر تصور من و تو از ریسک سیگنال ها و هزینه ی سنجش رفتاریه که به نظرم دیگه باید سر موضوع خاص بحث کنیم.,-1,1,0,0,3,1
6080,نه بابام خریده نه مامانم خریده نه شوگر ددیم خریده نه دوست پسرم خریده نه خودم خریدم مال دختر داییمه,1,1,1,1,1,1
487,به کوری چشم دشمنان دوست پسرم کصخلتم عزیزم [][PENSIVE_],1,1,2,1,2,1
3074,پدر زنم تمام هزینه ها رو تقبل میکنه [ROLLING_ON_THE_FLOOR_],1,1,2,1,2,1
9688,شوهرت بگو وقت بار دیگر به خوش گذرانی نزد دیوه پتنگ میرفت به طالبان بگوید اپارتاید جنسیتی نکند.,-1,0,3,0,3,0
2977,والا تو یه دوره ای دوست پسرم همیشه ازم شاکی بود منم دقیقا بی دلیل فقط عذرخواهی میکردم الان فکر میکنم چقدر خر بودم,1,1,1,1,1,1
10222,فراموش کردنه یه پارتنر خوش سکس سخت ترین کار دنیاست,0,1,1,1,1,1
3716,هر موقع یادم میاد که سر مونا حیدری چه جوری تو دستای اون شوهر کثافتش بود و با لبخند سر می چرخوند، بیشتر می فهمم ما زنها جایی تو این کشور نداریم بقول خانوم زاغری این کشور یه سیاه چاله اس. واقعا چه جوری میشه تو کشوری زندگی کرد که همه ی قوانینش بر علیه ت باشه؟,-1,1,1,0,3,1
12349,واقعا اگه دوست پسرم یکم بیشتر ازم دور باشه و برنگرده تهران، ادمکش میفرستم بمیره.'.,1,1,1,1,1,1
282,ولی من یه روزایی خاصی دلم شوهر میخاد مثلا ایام عید که بریم کلی دور بخوریم و خوشحال باشیم [GRINNING_FACE_WITH_][FACE_WITH_HAND_OVER_],0,1,0,0,3,0
12059,تفاوت استیکرای من و پارتنرم :,1,1,2,1,2,1
12485,با غرور اومدم بیرون فکر کردم زیدم بیرون منتظرمه. (بچه ها اون سوار ماشین شد و رفت ) اس ام اس داد مامانم زنگ زد باید میرفتم ببخشید بای .   سالم بود ، بچه بودم،اما ضربه ی بدی خوردم.(جدی) تصمیم گرفتم کتاب بخونم تا بیشتر بفهمم بعد بفهمم هیچی نمیفهمم ( سخن بزرگان - جواد خیابانی),-1,1,1,1,1,1
3834,: دلم ی پارتنر می خواد که با جر و بحث سنگین باز کنار بیایم و مثل این الد مرید کاپل ها باشیم,0,1,0,0,3,0
7086,باشه، فقط قبلش یه بار دادگاه خانواده و کلانتری ها برو تا ببینی بیشتر پرونده مربوط به مچ گیری زن از شوهر یا برعکس شوهر از زنه همه شون تابلو مشخصه مدتها رابطه با هم نداشتن,-1,1,1,0,3,1
8709,ببند اون گاله گوهیتو همون لنگت و باز کنی برای شوهرت کافیه,-1,1,1,0,3,1
12910,هروقت تونستید درک کنید تو رابطه رفتن صرفا فقط ماشین ایده ال داشتن و هیکل توپ و قیافه خفن نیست ، و میشه کنار پارتنرتون حتی بغل جدول ساندویچ بخورید یا با مترو برید اینور اونور و پولاتونو روی هم بزارید خرج کنید ، اون موقعست که رل زدن واقعا قشنگ میشه (((((=,1,1,0,1,0,1
3097,اوف شوهر زیاد منتهی شوهری که خایه دار باشه نداریم  [GRINNING_SQUINTING_][GRINNING_SQUINTING_],-1,1,1,0,3,0
12344,یکی از ترسام اینه که شوهرم متنای لوس با ایموجیای زیاد بذاره تو شبکه های اجتماعی.,0,0,3,0,3,0
8334,همسایه کناریم زن و شوهر باهم رفتن حمام، دارن سر میزان کف باهم دعوا می کنن  [NEUTRAL_] (حمام توی اتاق خوابه و اتاق خوابها کنار هم) ولکن هم نیستن و دارن میرن رو اعصابم با سروصدا و کوبیدن در حمام. ریدم تو این دیوارهای مویی [UNAMUSED_] ,-1,1,1,0,3,1
9997,بذار به خانمم بگم  [ROLLING_ON_THE_FLOOR_],1,1,2,1,2,1
12823,اگه زنم بعد از ازدواج بلاگر بشه چی,0,0,3,0,3,0
5489,اینکه 'پولدار میشی' بعد از 'عروسی میکنی' قرار گرفته یعنی شوهرم پولداره [WOMAN_WALKING_LIGHT_SKIN_],-1,1,0,0,3,1
6063,یادتونه درمورد دوستم گفتم که شوهرش خیلی بد اخلاقه الانم تلفن و ایفون و گوشی خونه رو قطع کرده و میگه ما عید نداریم نه جایی میریم نه کسی بیاد [LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_] بیچاره بچه هاش لباس خریدن میز و هفت سین چیدن( البته لوازم عید و بچه ها رو هم خانمه گرفته) ،ولی…[LOUDLY_CRYING_]  خدا لعنت کنه همچین مردها,-1,1,1,0,3,1
5311,ولی خدایی صبحی که با عطر نون داغ بربری که همسر گرفته و چایی دیردم دارچینی شروع بشه، خود روز پادشاهیه  [SMILING_][RED_][RED_] ,1,1,0,1,0,1
9240,باور بفرمایید ای جنده زاده دو عالم [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] من اندازه کص زنت پول دارم[][FACE_WITH_TEARS_OF_],-1,0,3,0,3,0
191,اگه زیدم این طوری که مامان بابام همو دوس دارن دوسم نداشته باشه، دورش میندازم- -,0,1,0,1,2,1
6946,معلم پیانو خانمم گفته برای شروع پیانو باید بتونی با صدای نت (یعنی چشم بسته) بتونی کلید نت رو پیدا کنی. یاد گنزو واکابایاشی (دروازه بان معروف فوتبالیستا (سوباسا)) افتادم که می خواست شوت های کارل هاینز شنایدر (کاپیتان تیم ملی المان) رو بگیره چشماش می بست.,1,1,2,1,2,1
4093,گفتگوی من و مامان دوست پسرم وقتی امیر زیاد افلاین میشه و نگرانش میشم :)),1,1,0,1,0,1
4187,پارتنر فقط دنیل رتکلیف، از خود نازنین زاغری خوشحالتره.,-1,1,0,0,3,1
12172,خوش به حال زنم قشنگ حس می کنه با چند تا شخصیت مختلف ازدواج کرده شخصیت قبل از قهوه م ، شخصیت بعد از قهوه م، شخصیت صوبرم،شخصیت مستم حتی صبح ها کاملا تو رابطه بودن با یک حیوون درنده رو می تونه تجربه کنه. کوفتت بشه زن,1,1,0,1,0,1
9181,  سال کامل هست که همسرم برای کمپ نزدن از من شاکیه. دوبار کمپ زدیم یکی ییلاقات تالش حیاط پدرخانومم یکی هم سیزده بدر تو باغ پدریم یا خیلی جون عزیزم یا خیلی ترسو,1,1,1,1,1,1
13060,شیشمین عکس گالریتون همسر اینده یوله،کوت کنید ببینیمش [PALM_UP_HAND_LIGHT_SKIN_],-1,0,3,0,3,0
8095,: به شوهرم میگم: من خونه تکونی کردم، شما چرا خسته شدی؟ میگه: به بابام رفتم، اونم همیشه بجای مامانم خسته میشد. ؛/,1,1,1,1,1,1
