,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
2057,بچه ها برای سفر کیش بهتره یا شمال؟من میگم بریم کیش همسر میگه شمال:|,1,1,1,1,1,1
2058,نکنه دوست پسرم داره خیانت میکنه جوابمو نمیده دوست پسر:,1,1,1,1,1,1
2059,زنم اگه بخواد ازین غلطا کنه همونجا با تبر میزنم وسط سرش.,1,1,1,1,1,1
2060,  سال پیش اخرین دوست دخترم,1,1,2,1,2,1
2061,شوهرم میگه واسه تولدت سورپرایز دارم، امیدوارم یه شوگر مامی پولدار تور کرده باشه,1,1,0,1,0,1
2062,اولین دیت من برمیگرده به   سالگی. اون موقع نمیدونستم دیت چیه. با زیدم قرار داشتم. دونفری رفتیم کافه ( اون زمان اسمش کافی شاپ بود ) وقتی گارسون اومد سفارش بگیره،گفتم بیزحمت برای من امریکا بیارید. گارسون پشماش ریخت…,1,1,2,1,2,1
2063,برای یه مرد چیزی مهمتر از سلامتی و ارامش خاطر همسرش نیست,1,1,0,1,0,1
2064,همسر من اذری تباره خدابیامرز پدرش بست با دعای خیر و اشک و نان و برنج و نمک داماد رو  نمک گیر میکنن به رسم پذیرش در خانواده مثل فرزند پسری تازه…,1,1,0,1,0,1
2065, . مرد: من مدرک ارشد دارم ولی تو کل دوران تحصیلم به اندازه ای که تو این سه سال ازدواج، خانمم منو امتحان کرده، امتحان ندادم! از مسایل و موارد مهم مثل خیانت تا جزیی ترین موارد مثل تشنه ات هست رو با امتحان انجام میده! تا حالا هم مشکلی نداشتم ولی واقعاً خسته شدم و قصد جدایی دارم,1,1,1,1,1,1
2066,اگه من شوهر نداشتم امشب قطعا با دیدن این سوسک سکته میکردم. ولی شوهرم اومد شکارش کرد:)),1,1,0,1,0,1
2067,عالیه. یبار در حین شام خوردن پارتنرم گفت نمیتونم چیزی بخورم. منم فهمیدم منظورشو و همونجا یکار کردم بعدش بشینه شامشو بخوره,1,1,1,1,1,1
2068,همسرم بودند :| :))),1,1,2,1,2,1
2069,من نمیدونم چطور در مورد زن من اینجوری حرف میزنه,1,1,2,1,2,1
2070,اره تو فکرشیم تا الان مطمین نبودم ولی یکم دیگه رو مخ پارتنرم کار کنم احتمال زیاد قانع میشه.,1,1,1,1,1,1
2071,همسرم ؛ زیر یه سقف رفتن باتو یکی از بهترین اتفاق هاییه که تاحالا زندگیش کردم. [SMILING_FACE_WITH_HEART_][RED_],1,1,0,1,0,1
2072,زن نمیشه با تو حرف بزنم حالم خوب نشه,1,1,0,1,0,1
2073,یه اقا یه لباس واسه خانومش سفارش داده حالا پارتنرش هرکی من چیکار دارم عکس فرستاده اینقدر قشنگه [SMILING_FACE_WITH_HEART_][SMILING_FACE_WITH_HEART_] البته لباس دستبافت منم خوبه ولی لبخنده خانومه ژستش بدنش اصلا خیلی خوبن[SMILING_FACE_WITH_HEART_]بمونین واسه هم[RED_][RED_],-1,1,0,1,0,1
2074,اکثراکه اینجاکسی به من توجه نمی کنه،بذار اینم بگم که دیگه کلا حذف کنم خودمو خلاص [GRINNING_SQUINTING_]من و همسر اصلاهفت سین نمی چینیم و ندااریم[GRINNING_FACE_WITH_BIG_] همین سبزی بهار که میبینیم و سبزه خونمون که مال شیلا وکوینه کافیه وقشنگ[SMILING_FACE_WITH_HEART_] وگرنه که جلو رفتن تقویم چه اهمیتی داره[BEAMING_FACE_WITH_SMILING_]  اینم بگم تیر اخر وبزنم ماتولدم نمیگیریم,1,1,2,1,2,1
2075,کاملا دور شدن همسرم از من…گوشه ای از ناراحتی هایی بود که بهترین لحظاتم رو می گرفت…دور بودیم خوشبختانه و سالی دو یا سه تا یک هفته میومدیم بینشون و زندگی دیگه ای رو تجربه میکردم وسط این جهنم که تجربه میکردم یه گل وجود داشت و اونم مادر همسرم بود .بر عهدی که لحظه,1,1,1,1,1,1
2076,بعد اگه شوهر من توییتری باشه و بخواد ازم برقصم طلاقم میده چون شماها سطح انتظارشو بالا بردید خانومم [PENSIVE_],1,1,1,1,1,1
2077,با شوهرم رفته بودیم مسافرت نصفه شب رسیدیم خونه منم از شدت خستگی یهو برگشتم بهش گفتم: اخیش هیچکس شوهر خود ادم نمیشه، بنده خدارو کارد میزدی خونش در نمیومد [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
2078,مادرم و مادر شوهرم مسابقه گذاشتن در فرستادن ویدیوهای مزخرف بهار امد گل امد.,1,1,2,1,2,1
2079,راستش من هم دیشب به همسرم گفتم یعنی یه عده میرن پول میدن که برن کنسرت ایشون؟  [GRINNING_FACE_WITH_][FLUSHED_][WOMAN_],1,1,2,1,2,1
2080,حالا اگر این مسیله دردی دوا می کنه و سوال هاتون تو ناشناس تموم می شه: من دخترم، اگاهی کاملی به گرایشم ندارم چون فرصت کشف نداشتم و نمی دونم بای هستم یا استریت. پارتنر دارم و فعلا علاقه ای به پلی گامی ندارم. برده نمی خوام. فمنیستم. عکس پروفایلم خودمم. لطفا ناشناس من نود نفرستید.:)),1,1,2,1,2,1
2081,باز از همسر مهربان و همکار ارزشمندم که در این پرونده هم در قرار تامین صادره، امروز در دادسرا کفیل من شد تشکر ویژه میکنم.,1,1,0,1,0,1
2082,باور میکنم استثنا وجود داره  [BEAMING_FACE_WITH_SMILING_]  و باور کن از من خیلی رک میزان حقوق همسر.و اینکه خونه امون اجاره اس یا خریدیم هم پرسیدن,1,1,2,1,2,1
2083,من کاری نمیکنم که دوست دخترم حامله بشه [FACE_WITH_TEARS_OF_],1,1,2,1,2,1
2084,سوالم از متاهل ها؛: چی شد تصمیم گرفتید یچه دار شید؟ و چه جوری همسرتونو راضی کردین؟,1,1,2,1,2,1
2085,تو این سالِ نو من یکیو میخوام که من رو اونقدر دوست داشته باشه که دوست پسرم سنگ نوردی رو دوست داره  [WOMAN_],1,1,1,1,1,1
2086,والا همسر من که خیلی گناه داره  [SMILING_FACE_WITH_],1,1,0,1,0,1
2087,چه جوریه که من بعد از یک سال و نیم توی رابطه بودن با اونی که روش کراش داشتم، هنوزم روش کراش دارم؟ تو رو خدا بیا از اول. میخوام دوباره مختو بزنم.,1,1,0,1,0,1
2088,چقدر بدم میاد دخالت توی خصوصی ترین تصمیم ادم میکنن،تصمیمی که باید زن و شوهر با هم بگیرن،یهو یکی از اونور میاد نظر میده,1,1,1,1,2,1
2089,زنم تی گوش کُنا,1,1,2,1,2,1
2090,از شوهرم دورشید,1,1,0,1,0,1
2091,مامان من عکس هنرپیشه هایی که من دوست داشتم تو کیفش میذاشت و با چند تا شماره برمیگشت خونه میگف این شبیه ماریا کری بود این کپی نوال زغبی بود ولی هنوز دانشجو هست میگفتم مامانم من زن نمیخوام حالا! اخرم   سالگی زنم داد، و البته   سال و   ماهگی خواست پسم بگیره که دیگه ندادنش  [SMILING_FACE_WITH_] ,1,1,2,1,2,1
2092,پدرم زنگ زده که دارم میام دنبالت بریم گناوه ولی من کنسل کردم چون وسط یه دعوای بزرگ با دوست پسرم بودم و خیلی تابلو بود کل سفر گریه کنم و توی خودم باشم,1,1,1,1,1,1
2093,پارتنر پیانیست که بهت پیانو یاد بده>>>,1,1,0,1,0,1
2094,خیلی پولداره پدر زنم,1,1,2,1,2,1
2095,چقد رنگش نازه از کجا خریدی ؟میخام برا خودمو دوست پسرم بخرم,1,1,0,1,0,1
2096,این مرد تو کل سفر هروقت رفت صحبت کنه صدای ضبط و کمِ کم کرد حتی اگه ضبط خاموش بود…,1,1,2,1,2,1
2097,فکر میکردم لحظه ی سال تحویل فک میکردم ساعت  :  هست. و از قبلش ارزو گرفته بودم که خدایا امسال خونمون همیشه مرتب باشه(خونه با بچه=بازار شام). تو همین فکرا بودک که یهو صدای ترقه اومد تو دلم چندتا فحش حواله شون کردم و به همسرم گفتم تی وی رو روشن کن. دیدیم بله اقا دارن صحبت میکنن. ,1,1,2,1,2,1
2098,حالا شما اون دختره رو مسخره میکنید ولی من اگه زیدم ازم خواستگاری کنه همه رو به صف میکنم نماز شکر به جا بیاریم [SMILING_FACE_WITH_SMILING_],1,1,0,1,0,1
2099,خطاب به دوست دخترم: داف نباش، اشپزی کن. همانا دستپخت خوب خودش هفتاد تا داف بودن ثبت می شه واسه اون دنیا [FACE_WITH_TEARS_OF_] ,1,1,2,1,2,1
2100,اخرشم یه روزی خود مذهبیِ سبزِ کله غازیم با همسر اتییستم پا میشیم میریم کربلا :),1,1,2,1,2,1
2101,وای من مال پارتنرمو فر کردم الان هم کراشمه هم رلم [PENSIVE_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
2102,"اون توییتی که زده بودی و میگفتی اداتو در بیاریم، من میخواستم بیام بگم ""دوست دخترم اِل، دوست دخترم بِل [PENSIVE_] "" ولی یادم رفت =)))) الان اینو دیدم یادم اومد :))))",1,1,2,1,2,1
2103,ای بابا اینجوری نگین خداییش بی لیاقتی نمیکنیم فقط شماها(دختر خانم ها) قبول کند. واقعا نوکر شون میشیم عهِ مگه عیبه خدمت کردن به همسر و بالمقابل است که زندگی قشنگ میشه وگرنه… زن باید فرمانده و ملکه تو خونه باشه.,1,1,0,1,0,1
2104,پارتنرم دیشب برام چنتا اهنگ خیلی سم فرستاده که از عن مودی درام، همون لحظه گوش ندادم ولی الان که خوبم گذاشتم رو اسپیکر باهاشون رقصیدم و در کمال خزیت جلو اینه لبخونی کردم! نمیتونستم کاملا بی تفاوت از این حرکت زیباش رد شم :))),1,1,0,1,0,1
2105,هر جور راحتی خودم و همسر گرامیم تنهایی میریم [GRINNING_FACE_WITH_],1,1,0,1,0,1
2106,مهمونی خودم نبود منزل مادر همسرم بودیم بزرگ فامیل هستند زیاد بازدید کننده دارند روز اول,1,1,2,1,2,1
2107,اگه همسرم برای توصیف کردن زیباییم از کلمات شت و فاک استفاده کنه طلاقش میدم.,1,1,2,1,2,1
2108,ببین من چیزی نگفتم که ایشون اشتباه برداشت کرد من اصلا هم با ایشون نبودم میخواستم تورو ریپ بزنم  [FACE_WITH_ROLLING_] من اصلا شوهر ندوست[LOUDLY_CRYING_],1,1,1,1,1,1
2109,اجرای قانون انتقالی به تبعیت از همسر از لازمه های هر ارگانی است این قانون در تمام شغل ها اجرا میشود ،جز اموزش و پرورش چون تنها چیزی که در این وزارت خانه اهمیت ندارد معلم است ازدواج جرمی است که ما مرتکب شدیم انتقالی به تبعیت از همسر,1,1,1,1,1,1
2110,من   تا خواهر دارم که همه زیر   سال ازدواج کردن همسر خودمم   سال داشت که ازدواج کردیم بستگی به فرهنگ اون منطقه داره که چجوری باشه,1,1,2,1,2,1
2111,ما با زیدمون اینجوری زبون بازی نکردیم,1,1,1,1,1,1
2112,خدا رو شکر واقعا.به نظرم هیچی بهتر از این نیست که پارتنر ادم مخصوص خود ادم باشه,1,1,0,1,0,1
2113,اگه شوهرم بگه باید برای تولد مامانم کیک درست کنی چی؟,1,1,2,1,2,1
2114,اخ گفتی دقه به دقه دستم به فرت فرت دماغ بنده امان از وقتی شوهر ادم الرژی داشته باشه,1,1,1,1,1,1
2115,هعیپ واسه منهههههههه اصن سگ خورد زنم هم می تونه ازش استفاده کنه زندگی مشترک بمولا  [][HANDSHAKE_LIGHT_SKIN_],1,1,2,1,2,1
2116,وقتی همسر ادم وظیفه ی همسری را بجا نیاوررد مرد به بیراهه کشیده خواهد شد.,1,1,1,1,1,1
2117,همسرم اصرار که خونه همه بریم عید دیدنی و من با توجه به شیطنت ها و چالش های رفتاری که با پسرم داریم، ترجیح می دم فقط جاهای واجب رو بریم. اولین اختلاف قرن,1,1,1,1,1,1
2118,دوست پسرم بعد یک سال اعتراف کرد من ازش خوشگل ترم :) یکی بیاد اینو تو گینس ثبت کنه برام…,1,1,0,1,0,1
2119,اینم یادگاری همسر جان [BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_] عزیز دلم برای یه هفته رفت [PLEADING_][PLEADING_][SMILING_FACE_WITH_][LOUDLY_CRYING_]  هنوز دو ساعت نشده جای خالیش و نبودش توی خونه داره خفم میکنه ، دلم گرفته فقط میخوام بخوابم و این یه هفته تموم شه برگرده,1,1,0,1,0,1
2120,از اینا یکی مادر شوهرم داشت   سال کار کرده بود اخرشم چون از چشمش افتاده بود ردش کرد رفت,1,1,2,1,2,1
2121,مثــل تو فیلـــما بزنم ایــنه رو بشـــکونم ولــــی نمیشه چون بعدش خانمم جـــــــــــــــِـــــرَم میده :|,1,1,1,1,1,1
2122,اینکه من خیلی وقتا بی دلیل ناراحت میشم اثرات اون روزاییه که گفتم ناراحت نشدم و خیلی عادی رفتار کردم . وگرنه دوستا و پارتنر الانم چه گناهی کردن که بخوان تقاص لاشیایی که دورم بودنو پس بدن. « تو سال جدید توی انتخاب روابطتون شدیدا دقت کنید . رابطه ها و دوستی های الانتون ،اینده تونن »,1,1,2,1,2,1
2123,دوست دخترم، از مسافرت برگشته اینو تو کیفش پیدا کردم، میگه سرما خوردم مگه برا سرماخوردگی استامینوفن نمیخورن؟,1,1,2,1,2,1
2124,"برای ثبت نام ماهور باید فرم پر میکردم، ازش پرسیدم تو قسمت مشخصات پدر متاهل بزنم یا مجرد؟! میگه هرچی دوست داری، میگم دقیق بگو، میگه:"" بنویس متاهل و متعهد"" اخه الدنگ تو متعهد بودن رو بلد نیستی تو ده سالی که با هم بودیم بیست بار مچت رو گرفتم",1,1,1,1,1,1
2125,چیز زیادی از دنیا نمیخوام. یه مبل راحتی، دوست دخترم، انینه هایی که ندیدم و تلوزیون بزرگ.,1,1,0,1,0,1
2126,پارتنر من زیر میز وسط مبل ها میرینه با پرده هم خودشو تمیز میکنه، واقعا پارتنر شما اینجور نیست؟,1,1,2,1,2,1
2127,با همسر سابق رفتیم یزد. با یه اقای فوق العاده ایی مبلغی رو طی کردیم که روز راننده و راهنمامون باشه. موقع برگشت گف یه یادگاری از پول کشورت داری؟همسر هم یه   داد، طرف یه نگاه [UNAMUSED_] کرد،تشکرکردو رفت.عصر زنگ زد التماس که اقا این پول خیلی زیاده و من نمیخوام وفکر کردم مثل   تومنی ماست,0,1,1,1,1,1
2128,من چی با دوست پسرم بیام؟,1,1,2,1,2,1
2129,"در راستای ترجمه تحت لفظی زبان کردی به فارسی برای همسر این شاهکار رو خلق کردم در ترجمه ""پاتَ سر چاوانم"" گفتم پات توی چشمم [WOMAN_]  دنبال جمله قدمت روی چشم میگشتم که متاسفانه ذهنم همراهی نکرد",1,1,0,1,0,1
2130,چون همسر هیچوقت نمیدونه میخواد مهمونی بره یا نره. تا تصمیم بگیره دو روز میگذره,1,1,1,1,1,1
2131,از کجا یاد میگیرین اخه!؟؟؟؟ خب همسر من حق داره وقتی یه قر ریز هم میام بهم میخنده (البته درکل مسخره کردن همسر گناه کبیره است ). نه جدا چرا ؟ از کجا یاد میگیرین خب,1,1,2,1,2,1
2132,نه بابام برام خرید نه دوست دخترم برام خرید برا رفیقمه خواهش کردم اجازه بده یه عکس بگیرم,1,1,1,1,1,1
2133,واقعیتش نه ولی دوست پسرم رفت سربازی شده لانگ دیگه (حالا این که روزی یه دفعه به زور دو دیقه زنگ میزنه و درستم نمیتونه حرف بزنه بماند),1,1,1,1,1,1
2134,دوست پسرم خودشو چس کرده دو روزه هیچ حرفی نزده باهام داره میرینه تو سفر من ! منم میخوام برم یه دوست پسر مقیم لبنان فعلا برای این دو هفته باقیمانده بردارم  [SMIRKING_],1,1,1,1,1,1
2135,والا همسر منم   داره منم   دارم کم میاریم! درگیر یه سری مسایل درمانی شدیم یهو دیدیم   میلیونمون نیست! ماشین خراب شد   رفت! الان   ماه سال گذشته   میلیون این منطقه که هستیم رهنش بالاتر رفته و خدا به داد سر سال و تمدید برسه که لابد باید   داشته باشیم ! تو تخیل سیر میکنن! /,1,1,1,1,1,1
2136,یکی از بامزه ترین کارایی ک پارتنرم میکنه اینه که پیک اپ لاین های خیلی پیدا میکنه و هر چند وقت یه بار بهم میگه [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] امتحان کنین اگه استعداد بیان مناسبشو داشته باشین پارتنرتون خیلی خوشش میاد[FACE_WITH_TEARS_OF_],1,1,0,1,0,1
2137,باز هم دو قطبی خانواده من مذهبی و خانواده خانمم کاملا غیرمذهبی هستن مذهبی های روادار بسیار زیادن غیر مذهبی هایی که تحمل یک مذهبی بینشون رو ندارن و امل میدوننش هم زیاده برعکسشم زیاده یعنی مذهبی تهاجمی و غیرمذهبی مهربون صفر و صد نکنیم رفقا باید دنبال اشتی گشت از جنگ چیزی درنمیاد,1,1,1,1,1,1
2138,دوست پسرم (که الان دیگه جدی جدی و رسما و علنا اکسمه)   ساعته که هیچ خبری ازم نگرفته. توی این   ساعت من حمله روحی بهم دست داده، ده ها بار تشنج کردم، از حال رفتم و تا چند ساعت تکون نمیتونستم بخورم، اورژانس بالا سرم اومده، دیازپام بهم تزریق شده، و اون هنوز خبر نداره.,1,1,1,1,1,1
2139,من از دوست پسرم   سال کوچیک تر بودم بهش میگفتم پسرم:))),0,1,2,1,2,1
2140,همسر گرامی فرمودن: مردان ایرانی در بهترین حالتشون هرگز فمنیست نیستند فقط می تونن تلاش کنن که به برابری حقوق زن و مرد فکر کنن ولی در عمل نمی تونن، چون تمام تاریخ و فرهنگ مردسالارانه درشون نهادینه شده و کاملا طبیعی هم هست چون اونجوری بزرگ شدن….,1,1,0,1,0,1
2141,خواهرم و دخترخالم رفتن سینما دیدنش ولی من بخاطر دوست پسرم خونه موندم نه اینکه اون بگه نرو که من زیر بار حرف زور نمیرم چون تنها فرصتی بود که بشه باهاش حرف بزنم اونم تلفنی هشتک دهه شصتی های قانع,1,1,0,1,0,1
2142,حالا دوست پسر من بود میگفت اب بزار یخ بزنه فک کن بستنیه بخور,1,1,1,1,1,1
2143,لاس نزن زنم ناراحت میشه,1,1,1,1,1,1
2144,خدا رو شکر اخرین اکسم مال زمانیه که از اون موقع تا الان به احتمال زیاد شوهر و بچه و زندگی داره. از هیچ جا پیام و مسیج و تبریک عید نیومد برام :)),0,1,1,1,1,1
2145,شوهرم یه ادکلن خریده بوی مانی حقیقی می ده.,1,1,2,1,2,1
2146,جدی زیدم از تد موزبی، تد موزبی تره .,1,1,0,1,0,1
2147,کسی که هیتر توت فرنگی زن منننن باشههن رو نگاییدمممم,1,1,2,1,2,1
2148,همسر: فقط همون تیشرتو پوشیدی؟ الان میری بیرون سرما میخوری خب [NEUTRAL_] من: نه فقط تیشرت نیست، شلوارم پوشیدم [BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_] همسر: میخوای اونم نپوش [NEUTRAL_] من: نه هنوز برای اون برنامه ای ندارم[FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,2,1,2,1
2149,تجربه زندگی : در دنیای متاهلی کمتر پیش میاد زوجی عاشقانه توان کنار هم ماندن را داشته باشند ولی بسیار زوج هایی هستن که با درک تفاوت ها با صبر و گذشت تا اخر باهم بودن .,1,1,0,1,0,1
2150,فاااااک واقعا خیلی حال بهم زنه، دوست دختر من میره باشگاه واسه به سری تمرینای عادی که منطقا توی پارک هم باید بشه انجامشون داد,1,1,1,1,1,1
2151,اینم سالاد شیرازی خانم من برای سالاد شیرازی درست کردن نباید شیرازی بود باید هنرمند بود  [SMIRKING_]  فیو استار,1,1,0,1,0,1
2152,خب، اولین ترکوندن سال رو داشتیم. ایول به خودم. یکی از پدرای شاگردام طوری پیام می داد که مشخص بود مرض داره. مامانم گفت بگو شمارتو به شوهرم میدم:)) ولی به عنوان زنی که دوس نداره پشت مردش قایم بشه، شخصا ترتیبشو دادم و راضیم.,1,1,2,1,2,1
2153,به همسرم گفتم خودت مدیریت کن به من بگو  [WOOZY_],1,1,2,1,2,1
2154,دوست پسرم خیانت کرد! [FACE_WITH_TEARS_OF_] پسر چجوری دلت امد من تمام روزایی که پادگان شیفت بودیو برات اشک ریختم تمام ناراحتی هاتو به دوش کشیدم. تهش منو دادی به یه پلنگتر! [FACE_WITH_TEARS_OF_],0,1,1,1,1,1
2155,وقتی دوست پسرم  به جای اینکه جواب منو بده فیفا بازی میکنه:,1,1,1,1,1,1
2156,از کنار یه خونه خیلی خاص رد میشدیم همسرم پرسید یعنی حیاط به این بزرگی چجوریه؟ من با جزییات براش توضیح دادم که چه شکلیه. پرسید رفتی داخلش. گفتم نه. منتهی تو اپارتمان کناریش سه ماه تابستون کارگری میکردم هرروز توشو دید میزدم با خودم میگفتم من یکی عین تو میسازم. دره طبقاتی,1,1,1,1,1,1
2157,من به عنوان پسر اعتراف میکنم عکس این کارو واسه دوست دخترم انجام میدم نمیدونم چرا بازم بعضی دخترا انجام نمیدنن,1,1,2,1,2,1
2158,ولی تو زن منی میدونستی؟ [FACE_WITH_TEARS_OF_],1,1,2,1,2,1
2159,این هشدار ناسا رو حسابی جدی گرفتیم، شوهرم میگه برنامه بعدی خرید خونه خارج ایرانه، ما که قصد رفتن نداریم بذار این بچه بی جا مکان نمونه،,1,1,2,1,2,1
2160,بله متاسفانه همه ملاک ها مالی شده من خودم چند سال پیش با دست خالی زندگی مو شروع کردم…همسرمم باهام ساخت تا کار کردم و الان کسب و کار خودم رو دارم اگر همه درک میکردن که همسر یک همراه برای سختی ها و اسونی های زندگیه.. ازدواج ها راحت تر میشد,1,1,0,1,0,1
2161, . بار اولی که شوهرم بهم خیانت کرد باردار بودم بهش گفتم وضعیت منو نمیبینی اینطوری هوامو داری گفت میدونی که چقدر هاتم نخواستم اذیت شی دست خودم نبود .رفتم شکایت پیش مادرش ایشون گفت ایراد از خودته حتما یکاری کردی که بهت سرد شده .اون وقتا…,0,1,1,1,1,1
2162,زن من رو وارد این ماجراها نکنین,1,1,2,1,2,1
2163,ما هر وقت خونه ای که هالش بزرگه اجاره میکنیم پدر شوهرم میگه گیانَ مه ارا چوپی [BEAMING_FACE_WITH_SMILING_][GRINNING_FACE_WITH_],1,1,2,1,2,1
2164,با کسی که طبعش با شما متفاوته ازدواج نکنید من زیر کولر بدون پتو خوابیدم یهو از گرما و تشنگی بیدارشدم بیام از یخچال اب بردارم دیدم شوهرم تو اشپزخونه خوابیده که باد کولر بهش نخوره و پتوی به این ضخامت رو تا رو سرش کشیده :))))))))))) مرد حسابی بوی پیازا اذیتت نمیکنه؟ [FACE_WITH_TEARS_OF_],1,1,1,1,1,1
2165,دیوار اتاق دوست پسرم [SMILING_FACE_WITH_],1,1,0,1,0,1
2166,اکسم پی ام میده دو دقیقه بعد میگه دیگه هیچی نگو دارم میرم پیش دوست دخترم الان انتظار داره حسودی کنم؟ [][FACE_WITH_TEARS_OF_],0,1,1,1,1,1
2167,همسرم گف تحویل شده من کفتم نه. زدم گوگل و دیدم بعله… یعنی ارزوی سال تحویلم گم شد [PERSON_],1,1,1,1,1,1
2168,همسر میتونه ادم رو تاج سر کنه همسر میتونه ادم رو خاکبرسر کنه,-1,1,2,1,2,1
2169,منی که دلم نمیومد از دوست پسرم چیزی بگیرم:,1,1,2,1,2,1
2170,دوست پسرم هرشب از دوریم گریه میکنه  [SMILING_FACE_WITH_],1,1,0,1,0,1
2171,موقعیت کنونی، پدرشوهر با همسر و یاسین و دخترم مشغول بازی,1,1,2,1,2,1
2172,اگه دیروز به حرف راننده تاکسی گوش میکردم به شوهرم میگفتم برام ماشین بخره مجبور نبودم این همه راهو بدو بدو پیاده برم اخر سرم دیر برسم دنبال بچه. حالا البته امروز یکم هوا خنک بود.,1,1,2,1,2,1
2173,خانمم هستی دوست دارم همه ش با هم حرف بیام تهران ببرمت دوردور ساندویچ کثیف و نوشابه شیشه ای که بله رو بدی,1,1,0,1,0,1
2174,: امروز به یه خانم میانسال که گفت چرا بچه نمیاری گفتم چون نمیخوایم گفت ما میخوایم!(جاری عمه ی همسرم ها) گفتم…,1,1,2,1,2,1
2175,نه ولی پارتنر من با صبح بخیر من بیدار میشه برین دهنش [HANDSHAKE_LIGHT_SKIN_][WHITE_],1,1,0,1,0,1
2176,یکی از همین روشنفکرا،بخاطر شوخی های چرت و جنسیش و ریده شدن بهش توسط من و پارتنرم بلندشد  به خانواده م رابطه  من و پارتنرمو گفت بعد ماه تو چشمای بابام نمیتونم نگاه کنم بیرون میرم هزاردفعه سوال ک هی کی و کجا میرم هست حرومزادگیاتون رو همون اول رفاقت بگید بفهمیم با کی طرفیم,1,1,2,1,2,1
2177,امروز خونه سه تا از خاله ها و یه دایی همسرم رفتیم عید دیدنی. خیلی دوستشون دارم و دوستم دارن. یه جوری بغلم میکنن و میبوسن و حس نزدیکی دارن انگار  ساله عروسشونم. یاد روزهای اولی افتادم که دیدمشون و نمیفهمیدم چی صحبت میکنن. اما محبتشون از روز اول بیشتر شده که کمتر نشه [SMILING_FACE_WITH_HEART_][SMILING_FACE_WITH_HEART_][SMILING_FACE_WITH_HEART_],1,1,0,1,0,1
2178,امروز تا یکی خوراکی گذاشت تو گروه به بچه های تیم خبر دادم باهم بریم (کاری که اصولا با سروش میکنم ولی امروز سروش خونه س) بعد که برگشتیم منو تو این چنل ادد کردن گفتن کارت خوبه باید اینجا اددت کنیم [FACE_WITH_TEARS_OF_] نتیجه منطقی اینه که باید یکم بیشتر با تیمم وقت بگذرونم و نچسبم به شوهرم  ای! [FACE_WITH_TEARS_OF_],1,1,2,1,2,1
2179,زیدم برام اورد. واقعاً بمیرم.,1,1,0,1,0,1
2180,هر جا که بهتون بیشتر خوش میگذره،شخصا با خانواده همسر بیشتر حال میکنم و اگه  خانواده خودم باهامون بیان ناراحت میشم [SLIGHTLY_SMILING_] ,1,1,0,1,0,1
2181,من شرایط دوست پسرم و کارش رو برا بابام توضیح دادم که برای خارج از ایران کار ریموت میکنه، یه پنج دیقه نگام کرد،دید نه جور در نمیاد با ذهنیاتش. گفت پس جاسوس اسراییله  [DISGUISED_] ,1,1,2,1,2,1
2182,: چرا پارتنر من نمیاد موهامونو ست رنگ کنیم,1,1,1,1,1,1
2183,[ROLLING_ON_THE_FLOOR_][SMILING_FACE_WITH_HEART_] عکس شوهر من اینجا چیکار میکنه,1,1,2,1,2,1
2184,بازوی زیدم پرسن. اگه نبود دیگه جهنم ضرر بالش نرم و تپل پرسنم میشم  [PENSIVE_],1,1,0,1,0,1
2185,وقتی با دوست دخترم میرم بیرون میگه به کسی نگاه نکن من  [FACE_WITH_TEARS_OF_][],1,1,2,1,2,1
2186,سلیقه پارتنرم توی گل خریدن>>>,1,1,0,1,0,1
2187,شوهرم امروز حوصله امو نداره [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] بهش زنگ زدم میگه مگه نمیگی کار داری و اینها میگم اره میگه پس پاشو برو به کارهات برس میگم منظورته با تو حرف نزنم؟ میگه نه، اخه دو دقیقه دیگه کلافه میشی کارهات را نرسیدی انجام بدی تاحالا اینجوری دکم نکرده بود نامرد[FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,1,1,1,1
2188,افرین حالا دوس پسر با شوهر بودنش چه فرقی داره [WOMAN_FACEPALMING_LIGHT_SKIN_],1,1,2,1,2,1
2189,خیلی خطرناک میشه اگه عمه مادر شوهر ادم باشه [GRIMACING_],1,1,2,1,2,1
2190,شوهرم بیونه ولی زن میخوام از توییتر,1,1,2,1,2,1
2191,غذایی که دوست پسرو به شوهر تبدیل کنه چی پیشنهاد میکنید؟,1,1,0,1,0,1
2192,خونه ی خاله مهمون بودیم هم خوب بود هم بد حالا هم درس میخونم تا ساعت نه که با پارتنر درس خوندنم تست بزنیم,1,1,2,1,2,1
