,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
4737,حالا یکی رفتارش قابل قبول نیست (که واقعا نیست) بلاکش کنید یا همون رفتارو جاج کنید نه اینکه هر اتفاقی قبلا افتاده الان بگید…چون ازدواج کردن و همسرشون اینارو میخونن خدارو خوش نمیاد به زندگیش دلسرد بشه,-1,1,1,0,3,1
4738,چیش عجیبه اخه؟! زن خونه دار ارامشی که به خانواده می تونه بده خودش هزاران بار از بار همسر و بچه ها کم میکنه…نمی دونم چطور میشه همچین خدمت بزرگی به خانواده رو  نادیده گرفت یا حتی ایجاد شک و تردید کرد توش!,-1,1,2,0,3,1
4739,راستش من هم دیشب به همسرم گفتم یعنی یه عده میرن پول میدن که برن کنسرت ایشون؟  [GRINNING_FACE_WITH_][FLUSHED_][WOMAN_],1,1,2,1,2,1
4740,ببینید مریم چطور نیش زده که شوهر راضی ب مرگش شده. همیشه اونی که کتک میخوره مظلوم نیس,-1,1,1,0,3,1
4741,داستان فیلم درباره مردی متاهل است که فریب دو دختر زیبا را خورده و در غیبت همسرش،انها را به خانه راه می دهد.ظاهرا نتیجه اخلاقی که فیلم در پی ان بوده،اخر و عاقبت خیانت به همسر است،ولی در عمل فیلم«ضد زن»درامده؛اینکه زنان غیر قابل اعتمادند و از قوانین سواستفاده می کنند.,-1,1,1,0,3,1
4742,حالا اگر این مسیله دردی دوا می کنه و سوال هاتون تو ناشناس تموم می شه: من دخترم، اگاهی کاملی به گرایشم ندارم چون فرصت کشف نداشتم و نمی دونم بای هستم یا استریت. پارتنر دارم و فعلا علاقه ای به پلی گامی ندارم. برده نمی خوام. فمنیستم. عکس پروفایلم خودمم. لطفا ناشناس من نود نفرستید.:)),1,1,2,1,2,1
4743,تا حالا دیدی غذای یه دختری توو بشقابش اضافه بیاد بگن بدین دوس پسرش بخوره؛ من که ندیدم اما … زن و مردی   ساله ازدواج کردن هنوز غذای خانم اضافه میاد توو بشقاب میگن بدین شوهرش بخوره! ازدواج قشنگه هم تعلق توش هس هم سوشال اکسپتنس توش هس هم ساکنان حرم ستر و عفاف ملکوت میگن دمتگرم [BEAMING_FACE_WITH_SMILING_],-1,1,1,0,3,1
4744,ارامگاه مهین بانو ملک منصور قاجار، همسر محمدحسن میرزا اخرین ولیعهد قاجار گورستان پرلاشز پاریس,-1,1,2,0,3,1
4745,همه با این عکس توییت زدن زنه رو ستایش کردن منم میگم دمش گرم ولی چرا هیچکس اون مرد پشتی رو ندید؟ هم داره با بچه نماز میخونه هم به همسرش کمک کرده همسرش نمازشو راحت بخونه دم پدرا هم گرم پدراییکه جانی و مالی در خدمت خانواده هستن,-1,1,0,0,3,1
4746,به ادمش ربط داره. گفتم من یکی از دوستای دخترم با دوست پسرش مثل زن و شوهر   ساله همه چیشون واسه هم در طبق اخلاصه و هیچ خیانت و مشکلی هم پیش نیومده. ادم لذت میبره میبینتشون. تو همین ایران,-1,1,0,0,3,1
4747,باز از همسر مهربان و همکار ارزشمندم که در این پرونده هم در قرار تامین صادره، امروز در دادسرا کفیل من شد تشکر ویژه میکنم.,1,1,0,1,0,1
4748,بله خیلی زیاده این ماجرا.مردا تو ایران اعتماد ندارن به زنا که نصف خونه رو بزنن به نامش.جدیدا میگن یه چیزی هست به اسم صلح عمری.که اختیار اموال میرسه به زن بعد از فوت شوهر.حالا بازم دوستان وکیل بهتر میدونن,-1,1,1,0,3,1
4749,من ادم های زیادی میشناسم که پارتنر خوبی دارن. بهشون میگن متاهل. شاید تعجب کنید ولی بعضیاشون بچه هم دارن!,-1,1,0,0,3,1
4750,وای یکی از بچه ها از همون ابتدای راهنمایی ازدواجی بود، درس نخوند و با دوست پسرش ازدواج کرد، هیچ حرفه متفرقه ای هم نیاموخت و تو کونش عروسی بود شوهر خوب گیرش اومده. الان یهو فاز برداشته هعی، بد روزگاریه، کی فکرشو میکرد یه روز تنها دغدغه ام بشه جاروی خونه. وات د فاک.,-1,1,2,0,3,1
4751,با عرض معذرت از خانمهای تایملاین [FOLDED_] یه کتاب خوندم از زندگی یه زن اروپایی دختری که تازه شوهر کرده بود و با تبلیغاتی که به راه انداخته بودن فکر میکرد حکومت داعش مدینه فاضله هست این نوعروس همراه شوهرش میرن سوریه ولی واقعیت چیز دیگری بود چند صباحی گذشت و این زن وسیله جنسی داعشیها  / ,-1,1,1,0,3,1
4752,یه سوالی برام مونده اینایی که الان ازدواج میکنند ایا فامیل هستن باهم ازدواج میکنن یا نه غریبه ؟! چطور انتخاب میکنید ؟! واقعا انتخاب سخت شده. ملاک هاتون چیه که سریع قبول میکنید و میرید سر خونه زندگی. واقعا برام سوال  [MAN_FACEPALMING_LIGHT_SKIN_]  انتخاب همسر,0,1,1,0,3,1
4753,باور میکنم استثنا وجود داره  [BEAMING_FACE_WITH_SMILING_]  و باور کن از من خیلی رک میزان حقوق همسر.و اینکه خونه امون اجاره اس یا خریدیم هم پرسیدن,1,1,2,1,2,1
4754,نه وظیفه است همچنان که شوهری و پدری وظیفست,-1,1,2,0,3,1
4755,من از خانم نجوا خبازیان و همسرشون خیلی خیلی خوشم میاد و بنظرم زوج خیلی قشنگی هستن,-1,1,0,0,3,1
4756,من کاری نمیکنم که دوست دخترم حامله بشه [FACE_WITH_TEARS_OF_],1,1,2,1,2,1
4757,سوالم از متاهل ها؛: چی شد تصمیم گرفتید یچه دار شید؟ و چه جوری همسرتونو راضی کردین؟,1,1,2,1,2,1
4758,زکی خیال باطل فکر کرپی خطبه واقعی خوندم  [NEUTRAL_] یا خدااا دیدم اینی که گفتم مال داماده داماد باید اینارو بخونه پری جان کجایی من شدم شوهرت که [NEUTRAL_],-1,1,2,0,3,1
4759,رفیقم بعد دو ماه بهم تکست داده بیا کدورتارو بزاریم کنار واسه امشب ک نامزدم برای اولین بار میاد خونمون قورمه سبزی درست کنیم,-1,1,2,0,3,1
4760,: دخترا پسری رو می خوان که: خیلی صریح بگه اره ایشون دوست دختر منه و دوستش دارم :)))),-1,1,0,0,3,1
4761,تو این سالِ نو من یکیو میخوام که من رو اونقدر دوست داشته باشه که دوست پسرم سنگ نوردی رو دوست داره  [WOMAN_],1,1,1,1,1,1
4762,والا همسر من که خیلی گناه داره  [SMILING_FACE_WITH_],1,1,0,1,0,1
4763,چه جوریه که من بعد از یک سال و نیم توی رابطه بودن با اونی که روش کراش داشتم، هنوزم روش کراش دارم؟ تو رو خدا بیا از اول. میخوام دوباره مختو بزنم.,1,1,0,1,0,1
4764,چقدر بدم میاد دخالت توی خصوصی ترین تصمیم ادم میکنن،تصمیمی که باید زن و شوهر با هم بگیرن،یهو یکی از اونور میاد نظر میده,1,1,1,1,2,1
4765,زنم تی گوش کُنا,1,1,2,1,2,1
4766,از شوهرم دورشید,1,1,0,1,0,1
4767,دغدغه مندی یه بحثه، کمپین رسانه ای ایجاد کردن و تبدیل کردنش به اهرم سیاسی یه بحث دیگست، همسر اشوری اگه بیشتر از همسر زاغری فعال نبوده باشه، کمتر هم نبوده. ایجاد در مخاطب غربی با مرد سفید پوست اعتصاب غذا کرده راحت تره,-1,1,0,0,3,1
4768,میدونستید با کصکلک بازیامون گند زدیم به زندگی یه مادر؟! یکی از اطرافیان زنی که فیلمش معروف به چیپس میقولی مامانم وایرال شد بود گفته که شوهرش طلاقش داده و بچه رو ازش گرفته:),-1,1,1,0,3,1
4769,الان که مامان شوهرت خوابیده [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],-1,1,2,0,3,1
4770,مامان من عکس هنرپیشه هایی که من دوست داشتم تو کیفش میذاشت و با چند تا شماره برمیگشت خونه میگف این شبیه ماریا کری بود این کپی نوال زغبی بود ولی هنوز دانشجو هست میگفتم مامانم من زن نمیخوام حالا! اخرم   سالگی زنم داد، و البته   سال و   ماهگی خواست پسم بگیره که دیگه ندادنش  [SMILING_FACE_WITH_] ,1,1,2,1,2,1
4771,فارس/ اسیدپاشی به روی همسر   ساله/ مجرم بازداشت شد,-1,1,1,0,3,1
4772,فکت: وقتی ی دختر میگه باکسی رل نمیزنم یعنی باتو رل نمیزنم نه بقیه,-1,1,2,0,3,1
4773,خیلی سال پیش یه زوجی رفیق مون بودن که جدا شده بودن. زنه اصلا کنار نمی اومد با جدایی و هر لحظه منتظر بود شوهره برگرده و ازش معذرت بخواد و زندگی رو از جایی که جدا شده بودن دوباره شروع کنن. می گفت شوهره   ساعته داره بهش فکر می کنه. حالا شوهره پارتنر داشت و اتفاقا رابطه خیلی,-1,1,1,0,3,1
4774,خب اگه پسر مذهبی هست و اهل خیانت نیست چه بهتر خانم مشاور رو به خونه بیاره اگه شوهرش اهل مطالعه هست میتونه کتاب هایی در زمینه ی وظایف زنان و مردان نوشته شده به شوهرش پیشنهاد بده تا بخونن اون لحظات و اخلاق و اداب معاشرت هایی که دوستتون با شوهرشون در خونشون با هم سپری می کنن بر  [BACKHAND_INDEX_POINTING_],-1,1,0,0,3,1
4775,پدرم زنگ زده که دارم میام دنبالت بریم گناوه ولی من کنسل کردم چون وسط یه دعوای بزرگ با دوست پسرم بودم و خیلی تابلو بود کل سفر گریه کنم و توی خودم باشم,1,1,1,1,1,1
4776,اینکه با پارتنر یکی دیگه باشه بده [FACE_WITH_TEARS_OF_],-1,1,1,0,3,1
4777,دوستم با ی زن شوهردار که ی بچم داشت رابطه داشت، بد داشت زنه رو تشویق می کرد طلاق بگیره بیاد با این باشه کلا،منم نامردی نکردم رفتم همه چیو به شوهر زنه گفتم و الان نمیدونم دوستم کجاست:)))))))))),-1,1,1,0,3,1
4778,همه میدونن سیگار بده اگه بد نبود هرسیگاری ای حداقل یه بار تلاش نمیکرد ترکش کنه این موضوع راجبه عرق خوری زیاد،فست فود زیاد،رابطه های بی چارچوب و چند پارتنری هم صدق میکنه پس بهش افتخار نکن و فک نکن ک خیلی شاخی اگه اینکارو میکنی,-1,1,1,0,3,1
4779,چطوری که هر متاهلی به ما رسید، دست مارو گرفت برد یه گوشه گفت زن نگیری بیچاره میشی، و عزیزم عزیزم گویان به سمت خانمش رفت، خب اگه داستانی پشت پرده هست بگید خب، چرا مبهم حرف میزنید  [NEUTRAL_][SMILING_FACE_WITH_] ,0,1,1,0,3,1
4780,پارتنر پیانیست که بهت پیانو یاد بده>>>,1,1,0,1,0,1
4781,خیلی پولداره پدر زنم,1,1,2,1,2,1
4782,چقد رنگش نازه از کجا خریدی ؟میخام برا خودمو دوست پسرم بخرم,1,1,0,1,0,1
4783,این مرد تو کل سفر هروقت رفت صحبت کنه صدای ضبط و کمِ کم کرد حتی اگه ضبط خاموش بود…,1,1,2,1,2,1
4784,معنی هرزه و بودن و جنده بودن که دوستان سوال براشون اینه که نشستی کنار پارتنرت ، زنت، رفیقت، دوست دختر یا دوست پسرت فکرت و چشمت دنبال اندام دیگران در رفت و امد این میشه هرزگی اینکه وقتی میگی به طرف دوستت دارم خودت به خودت باور نداری این هرزگی وگرته فقط خوابیدن با یک نفر نیست,-1,1,1,0,3,1
4785,فکر میکردم لحظه ی سال تحویل فک میکردم ساعت  :  هست. و از قبلش ارزو گرفته بودم که خدایا امسال خونمون همیشه مرتب باشه(خونه با بچه=بازار شام). تو همین فکرا بودک که یهو صدای ترقه اومد تو دلم چندتا فحش حواله شون کردم و به همسرم گفتم تی وی رو روشن کن. دیدیم بله اقا دارن صحبت میکنن. ,1,1,2,1,2,1
4786,حالا شما اون دختره رو مسخره میکنید ولی من اگه زیدم ازم خواستگاری کنه همه رو به صف میکنم نماز شکر به جا بیاریم [SMILING_FACE_WITH_SMILING_],1,1,0,1,0,1
4787,خطاب به دوست دخترم: داف نباش، اشپزی کن. همانا دستپخت خوب خودش هفتاد تا داف بودن ثبت می شه واسه اون دنیا [FACE_WITH_TEARS_OF_] ,1,1,2,1,2,1
4788,اقا توجه کنید…خدا شاهده میزنم…حالا بچه هم داشتید اوکی…اگه اومد تو اتاقم خونش پای خودتون,-1,1,2,0,3,1
4789,اخرشم یه روزی خود مذهبیِ سبزِ کله غازیم با همسر اتییستم پا میشیم میریم کربلا :),1,1,2,1,2,1
4790,زنی اگر این کارایی که شوهر زاغری براش کرده رو بکنه خلاف غریزه ش عمل کرده. و همین شوهر رو هم بزودی نازنین دامپ خواهد کرد چون از نظرش کاراش نشونه ضعفشه و مرد ضعیفی بنظرش میاد.,-1,1,1,0,3,1
4791,هر کدوم مزایا و معایب خودش رو داره. منظور نوع نگاه به ازدواج هست که خیلیها تو ایران فقط جنبه سکسش رو می بینند.وقتی وارد متاهلی میشن تازه میفهمند خیلی مسایل مهم تری هم هست.اگه هدفشون فقط جنبه سکس باشه،اصلا نباید ازدواج کنند.,-1,1,1,0,3,1
4792,ازش برنامه میگیرم  [SMILING_FACE_WITH_]  شوهرش کارخونه شلوار لی داره پول شوهر خرج میکنه,-1,1,0,0,3,1
4793," ) اگر لطفی برای مادرتون می کنید اینقدر تاکید بر خرج کردن (که شاید مادرتون هم متوجه این ابراز پنهانیش بشه) درست نیست ..منتی نداره ..خداوند به همه عمر ""با عزت ""بدهد ولی هیچ کسی از اینده خبر نداره که شما و خانمتون در  سالگی چه روحیاتی دارید که بچه بخواهد عزت شما را زیر سوال ببرد",-1,1,2,0,3,1
4794,"منبع جان میگه:,'! البته منابع اگاه خودشون حتما میدونند یک فرانسوی که عبری هم میدونه و در انگلیس شوهر عرب می کنه فارسی رو چند روزه یاد گرفته! دیگه من چیزی نگم [NEUTRAL_] ",-1,1,2,0,3,1
4795,طبق فقه شیعه مرد میتواند هزار همسر بگیرد و اگر طبق فتوای امام اگر شرط وفاداری به همسر خود ببندد این شرط باطل است.,-1,1,2,0,3,1
4796,وای من مال پارتنرمو فر کردم الان هم کراشمه هم رلم [PENSIVE_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
4797,"اون توییتی که زده بودی و میگفتی اداتو در بیاریم، من میخواستم بیام بگم ""دوست دخترم اِل، دوست دخترم بِل [PENSIVE_] "" ولی یادم رفت =)))) الان اینو دیدم یادم اومد :))))",1,1,2,1,2,1
4798,مگه چن سالته که دوستات دارن شوهر میکنن,-1,1,2,0,3,1
4799,ای بابا اینجوری نگین خداییش بی لیاقتی نمیکنیم فقط شماها(دختر خانم ها) قبول کند. واقعا نوکر شون میشیم عهِ مگه عیبه خدمت کردن به همسر و بالمقابل است که زندگی قشنگ میشه وگرنه… زن باید فرمانده و ملکه تو خونه باشه.,1,1,0,1,0,1
4800,سلام لوسیفر ،عید توام مبارک ،امیدوارم کنار همسر عزیزت مشکلات رو پشت سر بذارید و اول از همه سلامتی کامل رو همراه با شادی و برکت داشته باشید [] ,-1,1,2,0,3,1
4801,پارتنرم دیشب برام چنتا اهنگ خیلی سم فرستاده که از عن مودی درام، همون لحظه گوش ندادم ولی الان که خوبم گذاشتم رو اسپیکر باهاشون رقصیدم و در کمال خزیت جلو اینه لبخونی کردم! نمیتونستم کاملا بی تفاوت از این حرکت زیباش رد شم :))),1,1,0,1,0,1
4802,اقایون خوشمزه اگه زنتون مریض بشه و علاجش فقط داشتن شوهر دوم باشه، چیکار میکنید؟!,-1,1,2,0,3,1
4803,اره، اگ سلیطه بودی، پسره اصن نمیرفت سمت دختره که اصن لازم باشه کاری بکنی [GRINNING_FACE_WITH_SMILING_] حالا جدی جدی از کجا مطمینی دوست پسرت، همسر اینده ت میشه؟[GRINNING_FACE_WITH_SMILING_] ,-1,1,1,0,3,1
4804,هر جور راحتی خودم و همسر گرامیم تنهایی میریم [GRINNING_FACE_WITH_],1,1,0,1,0,1
4805,مهمونی خودم نبود منزل مادر همسرم بودیم بزرگ فامیل هستند زیاد بازدید کننده دارند روز اول,1,1,2,1,2,1
4806,اگه همسرم برای توصیف کردن زیباییم از کلمات شت و فاک استفاده کنه طلاقش میدم.,1,1,2,1,2,1
4807,این یه سیوال روانشناسی بود و ابر(یعنی پارتنر/همسر).. [SMILING_FACE_WITH_][PINCHING_],-1,1,2,0,3,1
4808,ببین من چیزی نگفتم که ایشون اشتباه برداشت کرد من اصلا هم با ایشون نبودم میخواستم تورو ریپ بزنم  [FACE_WITH_ROLLING_] من اصلا شوهر ندوست[LOUDLY_CRYING_],1,1,1,1,1,1
4809,اجرای قانون انتقالی به تبعیت از همسر از لازمه های هر ارگانی است این قانون در تمام شغل ها اجرا میشود ،جز اموزش و پرورش چون تنها چیزی که در این وزارت خانه اهمیت ندارد معلم است ازدواج جرمی است که ما مرتکب شدیم انتقالی به تبعیت از همسر,1,1,1,1,1,1
4810,من   تا خواهر دارم که همه زیر   سال ازدواج کردن همسر خودمم   سال داشت که ازدواج کردیم بستگی به فرهنگ اون منطقه داره که چجوری باشه,1,1,2,1,2,1
4811,همین چند وقت پیش گفتی دیگه نمیتونم لاس بزنم رلم,-1,1,1,0,3,1
4812,: اشکالی نداره که بنگ چان دوست پسرم نیست همه دوست پسر دارن ولی کسی رو ندارن که براشون بنگ چان باشه,0,1,2,0,3,1
4813,ما با زیدمون اینجوری زبون بازی نکردیم,1,1,1,1,1,1
4814,یه اشنایی با خانمش طلاق گرفتن اما به کسی نگفتن و پنهان میکنن! دیشب خواب دیدم اقاهه اومد گفت میشه خواهش کنم به زن من نه بگی؟!!! صبح بیدار شدم خانمش پیام داده بود از سفر برگشتی یه پیام بده کارت دارم [FLUSHED_][FLUSHED_] پشمام,0,1,1,0,3,1
4815,"اخوندا میان میگن عمر اومد دختر امام علی رو در   سالگی به عقد خود در اورد.  [FACE_WITH_TEARS_OF_]  جنایت کرده !! اخوند اوسکول این رو بدون حضرت عمر دختر حضرت علی رو که   ساله بود به عقد خودش دراورد. کودک همسری یعنی اخوند عربستان ازدواج رو به زمان حضرت عمر بازگرداند. ""   "" سالگی نه به جمهوری  اسلامی",-1,1,1,0,3,1
4816,خدا رو شکر واقعا.به نظرم هیچی بهتر از این نیست که پارتنر ادم مخصوص خود ادم باشه,1,1,0,1,0,1
4817,اگه شوهرم بگه باید برای تولد مامانم کیک درست کنی چی؟,1,1,2,1,2,1
4818,اخ گفتی دقه به دقه دستم به فرت فرت دماغ بنده امان از وقتی شوهر ادم الرژی داشته باشه,1,1,1,1,1,1
4819,: فقط کسی میتونه بگه گذشته همسرم برام اهمیتی نداره که گذشته خودش قهوه ای باشه!,-1,1,1,0,3,1
4820,تنها کسی که توی خونه اش بهم هیچ گونه دیسفوریایی دست نمی ده این زن و شوهرن. من از بچگی مورد علاقه شون بودم تا حالا. از روی شوخی چیزایی میگن که قلبم رو عمیقا شاد می کنه. استریو تایپ های جنسیت زده رو چنان تارومار میکنن که واقعا روحم ارامش میگیره.,-1,1,0,0,3,1
4821,قبلن دوست پسر و دختر های ملت شوهر و زنشون بودن! با پذیرش مسیولیت یک خانواده!!,-1,1,1,0,3,1
4822,زیاد وابسته نشیم به پدر به مادر به همسر به پارتنر به دوست به حیون خونگی به خونه به شهر به هر چیزی که ممکنه یک روزی نباشه…,-1,1,1,0,3,1
4823,هعیپ واسه منهههههههه اصن سگ خورد زنم هم می تونه ازش استفاده کنه زندگی مشترک بمولا  [][HANDSHAKE_LIGHT_SKIN_],1,1,2,1,2,1
4824,وقتی همسر ادم وظیفه ی همسری را بجا نیاوررد مرد به بیراهه کشیده خواهد شد.,1,1,1,1,1,1
4825,وقتی دوستت از دستت خسته شده و به زور میخواد بفرستت خونه شوهر [SMILING_FACE_WITH_][FACE_WITH_TEARS_OF_],1,1,2,1,3,1
4826,میگه شوهر نکردی؟ میگم نه والا، مگه مغز خر خوردم؟ میگه یعنی من مغز خر خورده بودم شوهر کردم؟ میگم شاید اون زمان مغز خر خوردن نبوده. میگه این چی؟ اینم مغز خر خورده؟ میگم اینکه اره قطعا، این احمق   سالش بود نامزد کرد. گاهی باید تو صورتشون برینی بهشون تا لال شن.,-1,1,1,0,3,1
4827,: یه سوال دارم الان کسایی که بایسکشوالن و پارتنر دارن پارتنرشون نمیذاره با هیچ جنسیتی در ارتباط باشن؟ []  درسته کصشرِ ولی سوا…,-1,1,2,0,3,1
4828,"واسه چی ارزوی خوشبختی کردید؟ من بودم میگفتم ""امیدوارم به پای مردی که میدونست متاهلی و باهات ریخت رو هم پیر شی و هر روز به این فکر کنی که بازم ممکنه اینکارو کنه""",-1,1,1,0,3,1
4829,همسرم اصرار که خونه همه بریم عید دیدنی و من با توجه به شیطنت ها و چالش های رفتاری که با پسرم داریم، ترجیح می دم فقط جاهای واجب رو بریم. اولین اختلاف قرن,1,1,1,1,1,1
4830,رفتم بستنی بگیرم یه سم دیدم که باید چشمامو بشورم… یه پراید که زن و شوهر توش نشسته بودن و پنج بچه صندلی عقب پراید بود و یه بچه بغل مادره… پدره پایین شد و طرف جعبه عقب ماشین رفت و توجه من جلب شد به اونجا که دو تا بچه هم جعبه عقب بودن…,-1,1,1,0,3,1
4831,مگه پارتنر شما تاچتون میکنه؟,-1,1,2,0,3,1
4832,اگه شوهر یا دوس پسر طلا فروش دارین شب به شب یه چک بزنین بهش اگه بدنساز هم هستن دو تا بزنین شما نمیدونین چرا زدین، اما اون میدونه چرا خورده گناهش با من پنج تا رفیق طلا فروش دارم یکی از یکی مهربونتر [GRINNING_][VICTORY_],-1,1,2,0,3,1
4833,رقص زن برای همسرش از نظر شرعی ایرادی نداره ولی موسیقی ای که باعث رقص بشه حرامه. تصور زنی که در سکوت داره جلوی همسرش می رقصه باعث شده شبا نتونم بخوابم.  [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],-1,1,1,0,3,1
4834,چندسال پیش سرشب دوستم بهم زنگ زد، منم درحال اشپزی تلفنشو جواب دادم. گفت و گفت و از اقاشون نالید، منم گفتم اوهوم. گفت چیکار میکنی سروصدا میاد؟ گفتم دارم قارچ توی کره تفت میدم بریزم کنار فیله مرغ و توی فر کیک هویج رو میبینم نسوزه، گفت بمیری الهی!! خوش بحالت…جیغ زد ،هیچوقت شوهر  [BACKHAND_INDEX_POINTING_] ,-1,1,1,0,3,1
4835,خیلی عذر میخوام خانم ولی شوهرتونم اجازه داره دستورات دین رو اجرا کنه مثلا چهارتا زن دیگه هم بگیره یا اینکه هرجور دلش خواست وارد کشتزار بشه [THINKING_],-1,1,1,0,3,1
4836,[GRINNING_FACE_WITH_][WINKING_] شوخی میکنم مامان بزرگ الهی که همیشه تنت سلامت باشه و سایه ت بالا سر همسر و بچه هاتون و ماها باشه[UPSIDE_DOWN_][RED_][FOLDED_HANDS_LIGHT_SKIN_],-1,1,2,0,3,1
4837,دوست پسرم بعد یک سال اعتراف کرد من ازش خوشگل ترم :) یکی بیاد اینو تو گینس ثبت کنه برام…,1,1,0,1,0,1
4838,اینم یادگاری همسر جان [BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_] عزیز دلم برای یه هفته رفت [PLEADING_][PLEADING_][SMILING_FACE_WITH_][LOUDLY_CRYING_]  هنوز دو ساعت نشده جای خالیش و نبودش توی خونه داره خفم میکنه ، دلم گرفته فقط میخوام بخوابم و این یه هفته تموم شه برگرده,1,1,0,1,0,1
4839,اره! باید خیلی خوب و قابل اطمینان باشه. خیلی ناامید شدم از مادر شوهرم!,1,1,2,0,3,1
4840,از اینا یکی مادر شوهرم داشت   سال کار کرده بود اخرشم چون از چشمش افتاده بود ردش کرد رفت,1,1,2,1,2,1
4841,: چندوقته دیگه عکس از پروژه تبدیل دوس پسر به شوهر نمیذارید، احمدالله افتادین دنبال کارهای طلاق و مهریه.,-1,1,1,0,3,1
4842,من شخصا زیاد موافق روابطی نیستم که هر روز یه پارتنر عوض کنم (بلاخره هرکی یجوریه) بحث روابط جنسیم برای بعد ازدواج نگه داشتم فقط بحث اموزش برام خیلی مهمه چون خیلیا سر اینجور مسایل ایدز گرفتن و یا بچه دار شدن وبرای این تو سنین پایین باید یاد بدیم که از اینا جلوگیری کنیم,-1,1,2,0,3,1
4843,مثــل تو فیلـــما بزنم ایــنه رو بشـــکونم ولــــی نمیشه چون بعدش خانمم جـــــــــــــــِـــــرَم میده :|,1,1,1,1,1,1
4844,اینکه من خیلی وقتا بی دلیل ناراحت میشم اثرات اون روزاییه که گفتم ناراحت نشدم و خیلی عادی رفتار کردم . وگرنه دوستا و پارتنر الانم چه گناهی کردن که بخوان تقاص لاشیایی که دورم بودنو پس بدن. « تو سال جدید توی انتخاب روابطتون شدیدا دقت کنید . رابطه ها و دوستی های الانتون ،اینده تونن »,1,1,2,1,2,1
4845,اگر همسر بخواد و تواناییشو داشته باشم همون اول مهرشون رو میدم … بعد از گذروندن بیش از هشتاد مورد خواستگاری بازم میگم که حرف تا عمل خیلیامون باهم فرق داره و باید از خودشون بابت این رفتاراشون بپرسید,-1,1,2,0,3,1
4846,دوست دخترم، از مسافرت برگشته اینو تو کیفش پیدا کردم، میگه سرما خوردم مگه برا سرماخوردگی استامینوفن نمیخورن؟,1,1,2,1,2,1
4847,"برای ثبت نام ماهور باید فرم پر میکردم، ازش پرسیدم تو قسمت مشخصات پدر متاهل بزنم یا مجرد؟! میگه هرچی دوست داری، میگم دقیق بگو، میگه:"" بنویس متاهل و متعهد"" اخه الدنگ تو متعهد بودن رو بلد نیستی تو ده سالی که با هم بودیم بیست بار مچت رو گرفتم",1,1,1,1,1,1
4848,چیز زیادی از دنیا نمیخوام. یه مبل راحتی، دوست دخترم، انینه هایی که ندیدم و تلوزیون بزرگ.,1,1,0,1,0,1
4849,پارتنر من زیر میز وسط مبل ها میرینه با پرده هم خودشو تمیز میکنه، واقعا پارتنر شما اینجور نیست؟,1,1,2,1,2,1
4850,با همسر سابق رفتیم یزد. با یه اقای فوق العاده ایی مبلغی رو طی کردیم که روز راننده و راهنمامون باشه. موقع برگشت گف یه یادگاری از پول کشورت داری؟همسر هم یه   داد، طرف یه نگاه [UNAMUSED_] کرد،تشکرکردو رفت.عصر زنگ زد التماس که اقا این پول خیلی زیاده و من نمیخوام وفکر کردم مثل   تومنی ماست,0,1,1,1,1,1
4851,اقایون بخوانند برای جذب همسرتان به او بگویید خیلی من را تحریک میکنی! گفتن این جمله باصدایی گرم و نگاه کردن به چشمانش بهترین تحسینی است که یک زن می تواند بشنود,-1,1,0,0,3,1
4852,من چی با دوست پسرم بیام؟,1,1,2,1,2,1
4853,امروز وقتی از خواب بیدار شدم بازم صدای داد و دعوا بود چند روز مهمون داشتیم و تحمل میکردن اما امروز دوباره شروع شد من فقط دلم یه جای ساکت میخواد دارم دچار یه سری مشکل میشم با هویتم یهو به خودم میام میبینم دارم حرفایی می زنم که من نیستم یا کارایی میکنم که نباید / ,-1,1,1,0,3,1
4854,یکیو می شناسم رابطه با همسر در حد داگ و کت:)) شوهرشو به فارسی مای لاو [RED_] سیو کرده![FACE_WITH_TEARS_OF_],-1,1,0,0,3,1
4855,خاله ام می گه امروز با صدای گریه ی زن همسایه و صدای در که شوهرش کوبیده و رفته بیدار شدم…به هم ریختم شدید واسه این زندگی ای که یک فروردینش اینه.,-1,1,1,0,3,1
4856,"در راستای ترجمه تحت لفظی زبان کردی به فارسی برای همسر این شاهکار رو خلق کردم در ترجمه ""پاتَ سر چاوانم"" گفتم پات توی چشمم [WOMAN_]  دنبال جمله قدمت روی چشم میگشتم که متاسفانه ذهنم همراهی نکرد",1,1,0,1,0,1
4857,چون همسر هیچوقت نمیدونه میخواد مهمونی بره یا نره. تا تصمیم بگیره دو روز میگذره,1,1,1,1,1,1
4858,از کجا یاد میگیرین اخه!؟؟؟؟ خب همسر من حق داره وقتی یه قر ریز هم میام بهم میخنده (البته درکل مسخره کردن همسر گناه کبیره است ). نه جدا چرا ؟ از کجا یاد میگیرین خب,1,1,2,1,2,1
